genreID,movieID,genre
35,94363,Comedy
18,94363,Drama
878,70981,Science Fiction
12,70981,Adventure
9648,70981,Mystery
27,111440,Horror
9648,111440,Mystery
53,111440,Thriller
99,44997,Documentary
10749,44997,Romance
28,35691,Action
18,35691,Drama
10751,35691,Family
53,35691,Thriller
35,92591,Comedy
80,92591,Crime
18,92591,Drama
35,79990,Comedy
18,79990,Drama
10749,101288,Romance
18,101288,Drama
80,77084,Crime
18,77084,Drama
80,36334,Crime
18,36334,Drama
18,12645,Drama
28,12645,Action
53,12645,Thriller
99,169747,Documentary
18,86555,Drama
35,86555,Comedy
18,50077,Drama
36,50077,History
35,48392,Comedy
18,155953,Drama
18,106020,Drama
35,106020,Comedy
80,106020,Crime
35,50647,Comedy
18,85293,Drama
80,43598,Crime
18,43598,Drama
35,83666,Comedy
18,83666,Drama
10749,83666,Romance
18,45054,Drama
18,72477,Drama
53,72477,Thriller
80,72477,Crime
9648,72477,Mystery
53,82825,Thriller
18,82825,Drama
16,103269,Animation
28,103269,Action
18,79382,Drama
18,61296,Drama
18,80151,Drama
9648,80151,Mystery
53,80151,Thriller
28,80389,Action
53,80389,Thriller
80,80389,Crime
18,80389,Drama
27,109554,Horror
53,109554,Thriller
10769,109554,Foreign
28,26583,Action
12,26583,Adventure
53,26583,Thriller
10752,50601,War
18,50601,Drama
18,45244,Drama
27,49830,Horror
28,49830,Action
53,49830,Thriller
878,49830,Science Fiction
28,13640,Action
16,13640,Animation
878,13640,Science Fiction
35,44473,Comedy
14,44473,Fantasy
18,37000,Drama
35,54484,Comedy
18,60592,Drama
35,60592,Comedy
18,109379,Drama
10752,109379,War
10749,109379,Romance
18,169652,Drama
27,110650,Horror
35,64836,Comedy
99,64836,Documentary
80,25564,Crime
18,25564,Drama
53,25564,Thriller
28,61125,Action
80,61125,Crime
35,85435,Comedy
18,79995,Drama
35,79995,Comedy
10749,79995,Romance
80,12255,Crime
18,12255,Drama
53,12255,Thriller
18,83723,Drama
53,83723,Thriller
28,83723,Action
18,49014,Drama
28,68472,Action
80,68472,Crime
18,68472,Drama
53,68472,Thriller
18,72358,Drama
35,72358,Comedy
99,72334,Documentary
18,201703,Drama
80,201703,Crime
35,84332,Comedy
10749,84332,Romance
878,84332,Science Fiction
18,84332,Drama
16,80321,Animation
10751,80321,Family
27,71326,Horror
10749,109018,Romance
35,109018,Comedy
18,64456,Drama
10402,65421,Music
14,43337,Fantasy
12,68818,Adventure
28,68818,Action
37,68818,Western
18,84355,Drama
35,84355,Comedy
18,20847,Drama
53,20847,Thriller
18,48210,Drama
28,39144,Action
16,39144,Animation
28,39145,Action
16,39145,Animation
16,22855,Animation
28,22855,Action
12,22855,Adventure
16,55215,Animation
27,55215,Horror
878,55215,Science Fiction
28,56191,Action
16,56191,Animation
878,56191,Science Fiction
27,48393,Horror
53,48393,Thriller
18,66956,Drama
18,46469,Drama
36,46469,History
10749,46469,Romance
28,116776,Action
16,116776,Animation
28,39100,Action
16,39100,Animation
16,62177,Animation
12,62177,Adventure
35,62177,Comedy
10751,62177,Family
28,62177,Action
14,62177,Fantasy
16,13313,Animation
10751,13313,Family
18,63193,Drama
10402,379689,Music
18,52462,Drama
53,52462,Thriller
28,39101,Action
16,39101,Animation
12,13761,Adventure
16,13761,Animation
10749,13761,Romance
10751,13761,Family
10749,86467,Romance
18,86467,Drama
10749,76494,Romance
35,76494,Comedy
18,76494,Drama
10749,81836,Romance
35,81836,Comedy
35,212622,Comedy
28,72331,Action
14,72331,Fantasy
27,72331,Horror
80,3556,Crime
18,3556,Drama
28,42621,Action
18,42621,Drama
35,89874,Comedy
99,89874,Documentary
18,89874,Drama
28,44877,Action
53,44877,Thriller
80,44877,Crime
10749,44877,Romance
12,81115,Adventure
10749,81115,Romance
27,68684,Horror
35,68684,Comedy
878,68684,Science Fiction
35,27550,Comedy
80,92352,Crime
18,92352,Drama
18,173891,Drama
53,173891,Thriller
99,18150,Documentary
36,96399,History
18,96399,Drama
12,40171,Adventure
28,40171,Action
35,40171,Comedy
14,40171,Fantasy
35,34494,Comedy
18,86157,Drama
10752,86157,War
28,86157,Action
53,154115,Thriller
35,80585,Comedy
18,80585,Drama
10402,80585,Music
10749,80585,Romance
35,88005,Comedy
18,88005,Drama
10749,88005,Romance
878,88005,Science Fiction
16,13042,Animation
10751,13042,Family
12,13932,Adventure
16,13932,Animation
10751,13932,Family
27,48747,Horror
53,48747,Thriller
10770,48747,TV Movie
16,13062,Animation
10751,13062,Family
16,13933,Animation
10751,13933,Family
99,44095,Documentary
27,28380,Horror
53,28380,Thriller
35,72105,Comedy
14,72105,Fantasy
35,100046,Comedy
18,100046,Drama
10749,100046,Romance
16,13927,Animation
18,77930,Drama
35,77930,Comedy
99,67619,Documentary
28,39103,Action
16,39103,Animation
28,24752,Action
16,24752,Animation
12,24752,Adventure
27,52639,Horror
878,52639,Science Fiction
99,151168,Documentary
27,26974,Horror
28,26974,Action
18,26974,Drama
14,26974,Fantasy
10770,24729,TV Movie
18,24729,Drama
12,83770,Adventure
18,83770,Drama
35,50590,Comedy
18,50590,Drama
99,105795,Documentary
28,39104,Action
16,39104,Animation
16,34433,Animation
12,34433,Adventure
10751,34433,Family
18,76333,Drama
35,76333,Comedy
878,76333,Science Fiction
10749,76333,Romance
10769,76333,Foreign
18,95516,Drama
53,95516,Thriller
80,95516,Crime
28,1930,Action
12,1930,Adventure
14,1930,Fantasy
28,39105,Action
16,39105,Animation
99,148811,Documentary
27,21506,Horror
9648,21506,Mystery
53,21506,Thriller
53,86985,Thriller
28,38728,Action
53,38728,Thriller
80,38728,Crime
10769,38728,Foreign
10752,42226,War
18,42226,Drama
10769,42226,Foreign
10749,42226,Romance
27,23823,Horror
53,23823,Thriller
18,16624,Drama
16,57800,Animation
35,57800,Comedy
12,57800,Adventure
10751,57800,Family
18,84175,Drama
14,84175,Fantasy
80,46223,Crime
35,46223,Comedy
18,173580,Drama
878,61111,Science Fiction
35,61111,Comedy
18,98548,Drama
10749,86664,Romance
18,86664,Drama
28,71722,Action
53,71722,Thriller
80,71722,Crime
10769,71722,Foreign
18,264393,Drama
10769,264393,Foreign
18,131653,Drama
18,200281,Drama
12,99934,Adventure
18,99934,Drama
10749,99934,Romance
80,82525,Crime
18,82525,Drama
53,82525,Thriller
10751,25913,Family
16,25913,Animation
12,25913,Adventure
53,104997,Thriller
10769,104997,Foreign
27,155288,Horror
9648,155288,Mystery
53,155288,Thriller
18,16059,Drama
35,16059,Comedy
10749,16059,Romance
10770,52311,TV Movie
18,52311,Drama
35,86980,Comedy
99,208988,Documentary
36,208988,History
10752,208988,War
99,57346,Documentary
36,57346,History
18,66025,Drama
10402,105567,Music
99,105567,Documentary
35,11680,Comedy
28,5965,Action
12,5965,Adventure
35,5965,Comedy
18,5965,Drama
53,5965,Thriller
18,31218,Drama
16,13926,Animation
35,40770,Comedy
27,40770,Horror
10770,75810,TV Movie
80,75810,Crime
9648,75810,Mystery
53,75810,Thriller
9648,59706,Mystery
53,59706,Thriller
16,13929,Animation
10751,13929,Family
35,96534,Comedy
18,96534,Drama
10749,96534,Romance
18,103370,Drama
35,103370,Comedy
80,103370,Crime
53,32050,Thriller
28,32050,Action
80,32050,Crime
28,62289,Action
35,62289,Comedy
53,62289,Thriller
35,80468,Comedy
27,80468,Horror
53,80468,Thriller
18,51794,Drama
35,53804,Comedy
10769,53804,Foreign
28,31680,Action
12,31680,Adventure
18,31680,Drama
10769,31680,Foreign
12,83191,Adventure
10770,83191,TV Movie
35,80035,Comedy
35,65997,Comedy
35,57215,Comedy
18,57215,Drama
18,93676,Drama
35,93676,Comedy
35,84165,Comedy
18,45945,Drama
53,45945,Thriller
9648,45945,Mystery
10402,45945,Music
10769,45945,Foreign
28,50053,Action
12,50053,Adventure
18,50053,Drama
27,50053,Horror
878,50053,Science Fiction
53,50053,Thriller
18,183386,Drama
35,183386,Comedy
10749,44125,Romance
18,44125,Drama
10770,43580,TV Movie
16,43580,Animation
10751,43580,Family
99,61015,Documentary
80,73567,Crime
18,73567,Drama
53,73567,Thriller
99,82877,Documentary
28,44251,Action
16,44251,Animation
14,50388,Fantasy
16,50388,Animation
878,50388,Science Fiction
35,19575,Comedy
28,39106,Action
16,39106,Animation
28,39107,Action
16,39107,Animation
18,55184,Drama
99,148807,Documentary
28,14863,Action
27,14863,Horror
53,14863,Thriller
18,86593,Drama
35,72843,Comedy
18,78571,Drama
12,43852,Adventure
10752,43852,War
10751,43858,Family
12,43858,Adventure
18,43858,Drama
18,101325,Drama
18,102431,Drama
10751,102431,Family
18,16716,Drama
14,16716,Fantasy
35,52906,Comedy
878,52906,Science Fiction
10749,52906,Romance
18,61539,Drama
53,61539,Thriller
10769,61539,Foreign
10749,61539,Romance
16,13928,Animation
16,13930,Animation
10751,13930,Family
35,103332,Comedy
10749,103332,Romance
14,103332,Fantasy
18,103332,Drama
28,64635,Action
878,64635,Science Fiction
12,64635,Adventure
53,64635,Thriller
35,25048,Comedy
99,25048,Documentary
10769,25048,Foreign
53,73943,Thriller
27,73943,Horror
18,55680,Drama
53,55680,Thriller
53,75229,Thriller
27,75229,Horror
28,22059,Action
878,22059,Science Fiction
12,22059,Adventure
18,65035,Drama
36,65035,History
10749,65035,Romance
27,32171,Horror
10769,32171,Foreign
18,32171,Drama
878,32171,Science Fiction
18,103747,Drama
35,103747,Comedy
99,75446,Documentary
28,28465,Action
12,28465,Adventure
53,28465,Thriller
35,56909,Comedy
12,37545,Adventure
99,37545,Documentary
14,39108,Fantasy
16,39108,Animation
28,39108,Action
878,39108,Science Fiction
28,39323,Action
16,39323,Animation
35,73335,Comedy
18,73335,Drama
10749,73335,Romance
27,34125,Horror
53,34125,Thriller
35,8736,Comedy
35,16130,Comedy
99,109459,Documentary
18,109459,Drama
10749,320917,Romance
18,320917,Drama
28,35402,Action
18,35402,Drama
53,35402,Thriller
12,80410,Adventure
14,80410,Fantasy
18,80410,Drama
28,80410,Action
14,51365,Fantasy
53,51365,Thriller
878,51365,Science Fiction
9648,51365,Mystery
28,39324,Action
16,39324,Animation
12,39324,Adventure
16,18095,Animation
10751,18095,Family
14,18095,Fantasy
18,94570,Drama
10749,94570,Romance
18,76696,Drama
10749,76696,Romance
28,68143,Action
80,68143,Crime
9648,68143,Mystery
28,102630,Action
53,102630,Thriller
28,122924,Action
53,122924,Thriller
27,18443,Horror
878,18443,Science Fiction
27,155341,Horror
9648,38256,Mystery
53,38256,Thriller
16,58159,Animation
35,49084,Comedy
878,49084,Science Fiction
99,81436,Documentary
10402,105978,Music
99,105978,Documentary
12,94548,Adventure
27,94548,Horror
878,94548,Science Fiction
18,100683,Drama
28,100683,Action
53,100683,Thriller
80,100683,Crime
35,59296,Comedy
10749,59296,Romance
10751,13676,Family
16,13676,Animation
99,85593,Documentary
35,85593,Comedy
28,37724,Action
12,37724,Adventure
53,37724,Thriller
9648,131997,Mystery
18,131997,Drama
12,131997,Adventure
80,131997,Crime
18,58383,Drama
18,77287,Drama
35,20106,Comedy
35,21145,Comedy
28,63988,Action
10751,63988,Family
35,77953,Comedy
10752,116019,War
18,116019,Drama
28,85414,Action
53,85414,Thriller
18,82696,Drama
35,82696,Comedy
10749,82696,Romance
28,24410,Action
12,24410,Adventure
80,24410,Crime
878,70872,Science Fiction
28,38202,Action
12,38202,Adventure
53,36996,Thriller
18,36996,Drama
28,36996,Action
99,84327,Documentary
18,118984,Drama
28,20499,Action
12,20499,Adventure
53,20499,Thriller
18,100910,Drama
10749,100910,Romance
18,45792,Drama
28,8266,Action
53,8266,Thriller
10752,8266,War
36,8266,History
12,314070,Adventure
878,314070,Science Fiction
18,51190,Drama
53,50090,Thriller
18,50090,Drama
27,77068,Horror
28,77068,Action
12,77068,Adventure
99,46888,Documentary
53,49958,Thriller
27,49958,Horror
18,50696,Drama
53,133523,Thriller
80,133523,Crime
27,133523,Horror
18,43121,Drama
18,133373,Drama
80,71719,Crime
18,71719,Drama
53,71719,Thriller
27,79771,Horror
35,79771,Comedy
28,34800,Action
35,34800,Comedy
18,34800,Drama
28,21537,Action
18,21537,Drama
36,21537,History
28,68649,Action
10769,68649,Foreign
99,84383,Documentary
14,126420,Fantasy
18,104241,Drama
10769,104241,Foreign
18,93188,Drama
10749,93188,Romance
99,120271,Documentary
18,75595,Drama
10749,95506,Romance
28,95506,Action
35,95506,Comedy
18,95506,Drama
18,78263,Drama
10769,78263,Foreign
28,38034,Action
80,38034,Crime
10769,38034,Foreign
10751,77174,Family
16,77174,Animation
12,77174,Adventure
35,77174,Comedy
35,82650,Comedy
10751,82650,Family
99,40572,Documentary
10769,40572,Foreign
27,208579,Horror
18,97088,Drama
18,265579,Drama
28,36859,Action
12,36859,Adventure
878,36859,Science Fiction
53,36859,Thriller
35,75680,Comedy
28,458428,Action
12,458428,Adventure
35,458428,Comedy
18,79224,Drama
28,79224,Action
36,79224,History
53,79224,Thriller
18,85836,Drama
35,84203,Comedy
35,84184,Comedy
18,84184,Drama
10749,84184,Romance
18,121210,Drama
28,109513,Action
35,109513,Comedy
10749,109513,Romance
18,14196,Drama
18,109584,Drama
18,73846,Drama
35,73846,Comedy
18,93934,Drama
10751,14128,Family
16,14128,Animation
10749,14128,Romance
14,14128,Fantasy
18,83384,Drama
27,84289,Horror
10402,84289,Music
99,76360,Documentary
10770,76360,TV Movie
18,1556,Drama
878,118624,Science Fiction
14,118624,Fantasy
18,118624,Drama
80,49526,Crime
28,49526,Action
53,49526,Thriller
18,83539,Drama
10749,83539,Romance
35,101482,Comedy
18,101482,Drama
10749,101482,Romance
35,30785,Comedy
27,30785,Horror
18,42152,Drama
14,71864,Fantasy
18,71864,Drama
35,71864,Comedy
10751,71864,Family
80,82633,Crime
18,82633,Drama
35,57330,Comedy
53,57330,Thriller
9648,57330,Mystery
10769,57330,Foreign
27,71668,Horror
53,71668,Thriller
35,71668,Comedy
18,71725,Drama
27,89691,Horror
53,89691,Thriller
18,31074,Drama
10751,31074,Family
35,84340,Comedy
35,26556,Comedy
80,202043,Crime
10770,202043,TV Movie
18,202043,Drama
80,216035,Crime
18,216035,Drama
10770,216035,TV Movie
99,90061,Documentary
18,263946,Drama
80,263946,Crime
10770,263946,TV Movie
9648,263946,Mystery
99,84334,Documentary
10402,84334,Music
27,77883,Horror
53,77883,Thriller
53,127521,Thriller
28,127521,Action
80,127521,Crime
10770,119698,TV Movie
12,119698,Adventure
35,48034,Comedy
18,48034,Drama
99,110491,Documentary
12,110491,Adventure
36,110491,History
27,79694,Horror
53,79694,Thriller
18,83540,Drama
99,83540,Documentary
10769,83540,Foreign
99,376394,Documentary
80,263947,Crime
18,263947,Drama
53,263947,Thriller
10770,263947,TV Movie
18,215999,Drama
80,215999,Crime
10770,215999,TV Movie
18,134012,Drama
35,83403,Comedy
10749,83403,Romance
99,239368,Documentary
10749,39369,Romance
35,39369,Comedy
27,12677,Horror
53,12677,Thriller
18,79034,Drama
28,27349,Action
37,27349,Western
18,40629,Drama
35,40629,Comedy
10402,40629,Music
10749,40629,Romance
10769,40629,Foreign
18,67429,Drama
35,67429,Comedy
10769,67429,Foreign
99,83660,Documentary
35,84174,Comedy
10749,84174,Romance
18,83686,Drama
53,83686,Thriller
10749,84344,Romance
18,84344,Drama
35,84344,Comedy
35,53336,Comedy
18,53336,Drama
18,35623,Drama
10749,35623,Romance
10769,35623,Foreign
18,86785,Drama
18,27146,Drama
35,27146,Comedy
10769,27146,Foreign
35,114150,Comedy
10402,114150,Music
10749,114150,Romance
28,77948,Action
53,77948,Thriller
18,84281,Drama
35,84281,Comedy
10749,84281,Romance
18,46493,Drama
878,112090,Science Fiction
10770,85341,TV Movie
37,85341,Western
10770,37661,TV Movie
28,37661,Action
18,37661,Drama
53,37661,Thriller
18,89708,Drama
99,89708,Documentary
16,67166,Animation
28,59967,Action
53,59967,Thriller
878,59967,Science Fiction
18,84188,Drama
53,84188,Thriller
80,84188,Crime
18,122080,Drama
10769,122080,Foreign
35,87428,Comedy
12,26505,Adventure
14,26505,Fantasy
16,26505,Animation
10751,26505,Family
28,15895,Action
14,15895,Fantasy
28,28218,Action
12,28218,Adventure
35,28218,Comedy
14,28218,Fantasy
27,97795,Horror
53,97795,Thriller
99,70808,Documentary
18,81215,Drama
10749,81215,Romance
18,94108,Drama
18,71827,Drama
10769,71827,Foreign
99,149145,Documentary
27,126278,Horror
99,126278,Documentary
878,84329,Science Fiction
35,84329,Comedy
18,84329,Drama
80,84329,Crime
99,122492,Documentary
10402,122492,Music
18,77461,Drama
35,77461,Comedy
99,84169,Documentary
28,24421,Action
27,24421,Horror
53,24421,Thriller
35,82510,Comedy
36,117408,History
10770,117408,TV Movie
99,61854,Documentary
35,96973,Comedy
10751,96973,Family
28,16640,Action
35,16640,Comedy
28,71679,Action
27,71679,Horror
878,71679,Science Fiction
18,87825,Drama
10749,87825,Romance
80,88075,Crime
18,88075,Drama
10749,88075,Romance
18,89455,Drama
10749,89455,Romance
37,157903,Western
18,43599,Drama
10749,43599,Romance
35,70090,Comedy
36,70090,History
18,74103,Drama
35,74103,Comedy
10402,84347,Music
99,84347,Documentary
35,100529,Comedy
18,68722,Drama
10770,85339,TV Movie
37,85339,Western
28,49049,Action
878,49049,Science Fiction
18,179251,Drama
27,137145,Horror
53,137145,Thriller
18,60599,Drama
53,60599,Thriller
18,98369,Drama
35,98369,Comedy
35,20069,Comedy
18,20069,Drama
18,42399,Drama
35,42399,Comedy
35,129535,Comedy
10402,129535,Music
10749,129535,Romance
99,84190,Documentary
28,78464,Action
53,78464,Thriller
80,78464,Crime
10769,78464,Foreign
10402,97933,Music
35,106124,Comedy
53,53909,Thriller
9648,53909,Mystery
10769,53909,Foreign
35,64454,Comedy
878,64454,Science Fiction
18,64454,Drama
12,4822,Adventure
14,4822,Fantasy
10749,4822,Romance
27,55723,Horror
18,67441,Drama
53,67441,Thriller
35,48654,Comedy
18,19823,Drama
53,19823,Thriller
12,112973,Adventure
35,112973,Comedy
18,112973,Drama
10749,112973,Romance
53,38091,Thriller
10769,38091,Foreign
35,122930,Comedy
53,122930,Thriller
28,128280,Action
53,128280,Thriller
10769,128280,Foreign
80,77016,Crime
18,77016,Drama
53,77016,Thriller
37,52432,Western
53,84348,Thriller
27,84348,Horror
99,47059,Documentary
35,47462,Comedy
18,84892,Drama
10749,84892,Romance
18,103663,Drama
18,103328,Drama
14,103328,Fantasy
99,111174,Documentary
18,115712,Drama
35,115712,Comedy
18,52767,Drama
53,52767,Thriller
99,91911,Documentary
28,102784,Action
80,102784,Crime
18,102784,Drama
18,88036,Drama
10402,88036,Music
18,68663,Drama
10749,68663,Romance
80,51996,Crime
18,51996,Drama
53,75638,Thriller
99,81830,Documentary
28,82675,Action
80,82675,Crime
53,82675,Thriller
53,82390,Thriller
99,101803,Documentary
10402,83589,Music
99,83589,Documentary
10749,38719,Romance
18,38719,Drama
10749,76703,Romance
18,76703,Drama
35,76703,Comedy
99,97310,Documentary
10402,97310,Music
28,17165,Action
16,17165,Animation
12,17165,Adventure
99,223195,Documentary
18,270372,Drama
14,270372,Fantasy
9648,270372,Mystery
10749,148408,Romance
18,148408,Drama
18,255948,Drama
18,128203,Drama
35,128203,Comedy
18,88273,Drama
36,88273,History
10749,88273,Romance
27,82505,Horror
53,82505,Thriller
35,128564,Comedy
27,5422,Horror
27,86703,Horror
28,86703,Action
53,86703,Thriller
878,86703,Science Fiction
18,83670,Drama
35,127700,Comedy
18,42203,Drama
14,45397,Fantasy
27,45397,Horror
35,45397,Comedy
878,45397,Science Fiction
10769,45397,Foreign
99,126509,Documentary
18,77462,Drama
35,77462,Comedy
10749,85735,Romance
35,85735,Comedy
18,91913,Drama
18,83801,Drama
80,83801,Crime
99,79172,Documentary
878,64071,Science Fiction
18,168217,Drama
35,168217,Comedy
27,86597,Horror
9648,86597,Mystery
53,86597,Thriller
18,110160,Drama
10749,110160,Romance
35,101731,Comedy
18,101731,Drama
18,74830,Drama
35,74830,Comedy
10749,82096,Romance
18,82096,Drama
18,80271,Drama
35,80271,Comedy
10749,80271,Romance
28,64897,Action
18,64897,Drama
10749,64897,Romance
18,105348,Drama
35,110146,Comedy
18,110146,Drama
10770,142585,TV Movie
18,142585,Drama
99,84342,Documentary
35,15936,Comedy
18,15936,Drama
18,104306,Drama
18,97365,Drama
10749,97365,Romance
27,124597,Horror
878,124597,Science Fiction
27,42628,Horror
878,42628,Science Fiction
53,42628,Thriller
27,124423,Horror
18,81678,Drama
9648,81678,Mystery
18,41996,Drama
36,41996,History
10749,41996,Romance
18,103640,Drama
28,103640,Action
10749,103640,Romance
35,10089,Comedy
27,10089,Horror
27,123359,Horror
53,123359,Thriller
27,84577,Horror
12,70667,Adventure
36,70667,History
99,101267,Documentary
10402,101267,Music
10402,130717,Music
18,57230,Drama
14,57230,Fantasy
27,57230,Horror
10749,43687,Romance
18,43687,Drama
18,134738,Drama
10749,134738,Romance
53,71720,Thriller
28,71720,Action
80,71720,Crime
99,135312,Documentary
99,170263,Documentary
99,197726,Documentary
99,76960,Documentary
35,76960,Comedy
18,53898,Drama
878,53898,Science Fiction
99,77269,Documentary
99,112678,Documentary
35,170517,Comedy
27,110336,Horror
99,262243,Documentary
10749,537,Romance
18,537,Drama
18,84180,Drama
35,47405,Comedy
18,47405,Drama
10769,47405,Foreign
10749,47405,Romance
99,90125,Documentary
16,62214,Animation
35,62214,Comedy
10751,62214,Family
99,15004,Documentary
27,15004,Horror
35,61372,Comedy
10770,61372,TV Movie
35,151232,Comedy
18,151232,Drama
99,161456,Documentary
10769,161456,Foreign
27,82507,Horror
53,82507,Thriller
9648,82507,Mystery
99,288121,Documentary
99,197733,Documentary
99,92171,Documentary
28,13830,Action
12,13830,Adventure
80,13830,Crime
18,13830,Drama
80,64291,Crime
18,64291,Drama
9648,64291,Mystery
53,64291,Thriller
18,38753,Drama
10749,38753,Romance
53,38753,Thriller
18,102639,Drama
16,76492,Animation
35,76492,Comedy
10751,76492,Family
14,76492,Fantasy
99,207459,Documentary
99,110354,Documentary
35,69778,Comedy
99,196738,Documentary
99,283101,Documentary
99,288421,Documentary
878,16387,Science Fiction
18,97683,Drama
35,97683,Comedy
80,33390,Crime
53,33390,Thriller
9648,33390,Mystery
18,33390,Drama
35,33390,Comedy
80,33391,Crime
18,33391,Drama
9648,33391,Mystery
53,33391,Thriller
35,33391,Comedy
35,39062,Comedy
18,39062,Drama
18,109600,Drama
10749,109600,Romance
18,49971,Drama
35,49971,Comedy
10749,49971,Romance
10769,49971,Foreign
10752,40709,War
14,40709,Fantasy
28,40709,Action
18,40709,Drama
35,48202,Comedy
27,48202,Horror
28,71723,Action
80,71723,Crime
53,34078,Thriller
27,34078,Horror
10402,30953,Music
16,35253,Animation
18,68734,Drama
53,68734,Thriller
35,86838,Comedy
80,86838,Crime
18,84317,Drama
35,79697,Comedy
18,134371,Drama
878,134371,Science Fiction
9648,134371,Mystery
80,109843,Crime
18,109843,Drama
10749,84306,Romance
35,84306,Comedy
18,84306,Drama
14,40075,Fantasy
28,40075,Action
12,40075,Adventure
18,39779,Drama
53,39779,Thriller
99,86726,Documentary
36,86726,History
27,116463,Horror
878,116463,Science Fiction
35,38280,Comedy
18,38280,Drama
18,99579,Drama
36,99579,History
10751,72391,Family
35,72391,Comedy
12,72391,Adventure
99,84284,Documentary
99,84351,Documentary
99,18112,Documentary
10769,18112,Foreign
18,105210,Drama
35,105210,Comedy
878,105210,Science Fiction
18,78604,Drama
99,57722,Documentary
10769,57722,Foreign
18,131837,Drama
27,89723,Horror
53,89723,Thriller
35,89723,Comedy
35,57089,Comedy
16,57089,Animation
10751,57089,Family
35,49250,Comedy
878,49250,Science Fiction
18,75736,Drama
28,75736,Action
53,75736,Thriller
28,202973,Action
80,202973,Crime
53,202973,Thriller
28,27543,Action
18,27543,Drama
53,27543,Thriller
18,122928,Drama
18,108512,Drama
35,108512,Comedy
10769,108512,Foreign
18,149190,Drama
18,45000,Drama
14,45000,Fantasy
99,50950,Documentary
35,288413,Comedy
18,98303,Drama
99,55327,Documentary
10770,55327,TV Movie
27,32904,Horror
18,32904,Drama
53,32904,Thriller
99,82642,Documentary
35,50845,Comedy
18,50845,Drama
18,95508,Drama
28,95508,Action
35,91122,Comedy
10749,91122,Romance
99,84286,Documentary
27,80280,Horror
18,110525,Drama
36,110525,History
10752,110525,War
28,117691,Action
53,117691,Thriller
80,117691,Crime
27,122804,Horror
53,122804,Thriller
18,27480,Drama
35,82618,Comedy
18,82618,Drama
10751,99770,Family
12,99770,Adventure
35,99770,Comedy
18,72479,Drama
53,72479,Thriller
18,106016,Drama
99,116167,Documentary
35,43172,Comedy
10402,43172,Music
18,60985,Drama
18,49846,Drama
99,97690,Documentary
27,135368,Horror
53,135368,Thriller
18,82485,Drama
28,82485,Action
53,82485,Thriller
80,82485,Crime
53,9736,Thriller
27,82990,Horror
18,135161,Drama
10402,135161,Music
35,59897,Comedy
10749,59897,Romance
35,99650,Comedy
18,99650,Drama
28,121823,Action
18,121823,Drama
18,66893,Drama
878,42712,Science Fiction
10752,42712,War
35,98066,Comedy
27,86759,Horror
53,86759,Thriller
14,71261,Fantasy
18,71261,Drama
35,71261,Comedy
10769,71261,Foreign
35,6078,Comedy
53,6078,Thriller
80,6078,Crime
10769,6078,Foreign
10751,75244,Family
18,48770,Drama
10751,48770,Family
35,94104,Comedy
28,94348,Action
53,94348,Thriller
80,94348,Crime
9648,94348,Mystery
99,84172,Documentary
18,83542,Drama
878,83542,Science Fiction
99,171961,Documentary
99,288122,Documentary
28,17216,Action
80,17216,Crime
18,17216,Drama
53,17216,Thriller
99,108901,Documentary
99,105942,Documentary
28,105942,Action
18,85741,Drama
36,85741,History
10770,133557,TV Movie
18,133557,Drama
99,91030,Documentary
36,91030,History
99,89638,Documentary
18,17375,Drama
53,61012,Thriller
27,61012,Horror
9648,61012,Mystery
99,288193,Documentary
16,288037,Animation
27,27420,Horror
27,26233,Horror
35,24863,Comedy
10749,24863,Romance
18,43937,Drama
10751,43937,Family
35,149763,Comedy
10749,149763,Romance
18,86983,Drama
10749,41530,Romance
18,41530,Drama
99,61997,Documentary
99,164753,Documentary
80,37635,Crime
18,37635,Drama
53,37635,Thriller
18,174946,Drama
18,72245,Drama
10769,72245,Foreign
18,128158,Drama
10752,128158,War
18,43761,Drama
18,82684,Drama
12,117266,Adventure
99,117266,Documentary
35,87826,Comedy
99,262988,Documentary
28,51911,Action
18,51911,Drama
53,51911,Thriller
28,127756,Action
35,126797,Comedy
18,126797,Drama
80,64689,Crime
53,64689,Thriller
99,84287,Documentary
18,84287,Drama
99,84318,Documentary
18,113947,Drama
10749,113947,Romance
35,113947,Comedy
35,288117,Comedy
99,288295,Documentary
99,288284,Documentary
10752,56558,War
18,56558,Drama
10749,56558,Romance
18,88912,Drama
27,39814,Horror
28,65049,Action
10752,65049,War
35,80048,Comedy
18,128248,Drama
53,128639,Thriller
18,128639,Drama
28,128639,Action
80,128639,Crime
28,71730,Action
18,84341,Drama
35,24385,Comedy
10749,24385,Romance
18,13078,Drama
10751,82690,Family
16,82690,Animation
35,82690,Comedy
12,82690,Adventure
35,47878,Comedy
28,27058,Action
53,27058,Thriller
28,82663,Action
53,82663,Thriller
18,82663,Drama
18,82693,Drama
35,82693,Comedy
10749,82693,Romance
18,87502,Drama
10752,84170,War
99,84170,Documentary
18,96724,Drama
10749,96724,Romance
12,87827,Adventure
18,87827,Drama
28,87827,Action
9648,74545,Mystery
28,84226,Action
18,84226,Drama
27,84226,Horror
878,84226,Science Fiction
99,132185,Documentary
28,97430,Action
18,85544,Drama
35,85544,Comedy
99,288438,Documentary
27,84194,Horror
18,125623,Drama
28,118957,Action
27,118957,Horror
53,118957,Thriller
28,46429,Action
27,46429,Horror
35,45961,Comedy
