movieID,title,language,budget,revenue,releasedate
121749,Is It Easy to Be Young?,lv,0.0,0.0,1986-06-06
277688,Suburban Gothic,en,0.0,0.0,2014-07-19
43754,The Killing Jar,en,400000.0,0.0,2010-02-14
95010,The Kiss of Her Flesh,en,0.0,0.0,1968-12-31
116437,Kolka Cool,lv,0.0,0.0,2011-12-16
227719,Project Almanac,en,12000000.0,32248241.0,2015-01-29
321594,Louis C.K.: Live at The Comedy Store,en,0.0,0.0,2015-01-27
144183,Heavy Weather,en,0.0,0.0,1995-12-24
47868,The First Men in the Moon,en,0.0,0.0,2010-10-19
167073,Brooklyn,en,11000000.0,62076141.0,2015-10-20
295490,Digging for Fire,en,0.0,0.0,2015-08-21
309298,Don Verdean,en,0.0,31309.0,2015-12-01
249688,The End of the Tour,en,0.0,3002884.0,2015-07-31
309299,Experimenter,en,0.0,0.0,2015-10-16
291869,I Am Michael,en,0.0,0.0,2015-01-29
309581,Lila & Eve,en,0.0,0.0,2015-07-31
310119,Last Days in the Desert,en,0.0,0.0,2016-05-13
310121,I'll See You in My Dreams,en,0.0,7449681.0,2015-05-15
310001,Seoul Searching,en,0.0,0.0,2015-01-30
309242,Mississippi Grind,en,0.0,130541.0,2015-07-04
309245,Mistress America,en,0.0,2500431.0,2015-08-14
309503,Zipper,en,0.0,0.0,2015-08-28
232572,A Walk in the Woods,en,8000000.0,35991087.0,2015-09-02
245706,True Story,en,0.0,4719695.0,2015-04-17
253406,Ten Thousand Saints,en,0.0,0.0,2015-08-14
288036,Sleeping with Other People,en,0.0,3214116.0,2015-06-26
315882,Beaver Trilogy Part IV,en,0.0,0.0,2015-01-23
319070,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,en,0.0,0.0,2015-01-25
319075,Cobain: Montage of Heck,en,0.0,0.0,2015-03-23
319091,The Hunting Ground,en,0.0,411115.0,2015-02-27
319071,Fresh Dressed,en,0.0,0.0,2015-06-26
318224,Going Clear: Scientology and the Prison of Belief,en,0.0,0.0,2015-01-25
224972,The Mask You Live In,en,0.0,0.0,2015-01-01
319079,Prophet's Prey,en,0.0,0.0,2015-08-01
318225,Tig,en,0.0,0.0,2015-04-23
319074,In Football We Trust,en,0.0,0.0,2015-01-23
319078,Most Likely to Succeed,en,0.0,0.0,2015-01-01
318044,"What Happened, Miss Simone?",en,0.0,0.0,2015-01-22
312813,6 Desires,en,0.0,0.0,2014-10-16
275647,Life May Be,en,0.0,0.0,2014-06-21
227800,Here Be Dragons,en,0.0,0.0,2013-08-30
194537,A Story of Children and Film,en,0.0,0.0,2013-05-17
116649,What Is This Film Called Love?,en,0.0,0.0,2012-06-26
115553,The First Movie,en,0.0,0.0,2009-12-14
283235,99 Homes,en,8000000.0,1411927.0,2014-10-09
125336,The Story of Film: An Odyssey,en,0.0,0.0,2011-09-03
251321,Aloft,en,8000000.0,53086.0,2014-02-12
283330,Eden,en,0.0,65460.0,2014-11-19
266082,Girlhood,fr,0.0,60765.0,2014-06-27
308457,Advantageous,en,0.0,0.0,2015-06-23
217313,Crossroad Street,lv,0.0,0.0,1988-01-03
308453,The Bronze,en,3500000.0,615816.0,2016-01-22
308638,The D Train,en,447524.0,771317.0,2015-05-08
250124,The Diary of a Teenage Girl,en,2000000.0,1477002.0,2015-08-07
308639,Dope,en,700000.0,17986781.0,2015-06-19
307946,I Smile Back,en,0.0,0.0,2015-10-23
308369,Me and Earl and the Dying Girl,en,0.0,0.0,2015-06-12
308024,The Overnight,en,0.0,1100000.0,2015-06-19
308027,"People, Places, Things",en,0.0,0.0,2015-08-14
294132,Results,en,0.0,104507.0,2015-05-29
308640,Songs My Brothers Taught Me,en,0.0,0.0,2015-01-27
308032,The Stanford Prison Experiment,en,0.0,643557.0,2015-07-17
308361,"Stockholm, Pennsylvania",en,0.0,0.0,2015-01-22
306197,Unexpected,en,0.0,0.0,2015-07-24
193687,Z for Zachariah,en,0.0,121461.0,2015-08-13
52286,The Student,fr,0.0,0.0,1988-10-05
56036,Nothing's All Bad,da,0.0,0.0,2010-09-23
161491,Northwest,da,0.0,0.0,2013-04-17
254721,Stations of the Cross,de,0.0,0.0,2014-03-20
42316,The Referees,en,0.0,0.0,2009-08-10
226163,Il mundial dimenticato,it,0.0,0.0,2011-09-05
223202,The Referee,en,0.0,0.0,2013-09-12
103758,Reality,en,0.0,0.0,2012-05-04
57342,Amnèsia,it,0.0,0.0,2002-03-15
3168,Three-Step Dance,en,0.0,0.0,2003-08-31
128508,Pretty Butterflies,en,0.0,0.0,2012-09-06
252063,Dangerous Liaisons,fr,0.0,0.0,2003-08-26
188765,My Sweet Pepper Land,ku,0.0,0.0,2014-04-09
68864,L'agression,fr,0.0,0.0,1975-04-16
190876,The Auction,en,0.0,0.0,2013-05-17
309875,Micke & Veronica,sv,0.0,0.0,2014-12-25
318007,The Veil of Twilight,no,1131974.0,0.0,2014-10-10
256108,Inbetween Worlds,en,0.0,0.0,2014-02-11
3480,The Old Gun,fr,0.0,0.0,1975-08-22
5063,The Passerby,fr,0.0,0.0,1982-04-14
3423,The Things of Life,fr,0.0,0.0,1970-03-13
82046,The Count of Monte Cristo,fr,0.0,0.0,1954-01-14
54880,The Hunchback of Paris,en,0.0,0.0,1959-11-26
288708,In the Basement,de,0.0,0.0,2014-09-26
223519,Project Wild Thing,en,0.0,0.0,2013-10-25
124857,Trojan Eddie,en,0.0,0.0,1996-09-09
80346,Nobody Knows Anything!,en,0.0,0.0,2003-10-01
44489,Ice Men,en,0.0,0.0,2004-01-01
202171,The Invitation,en,0.0,0.0,2003-12-23
124524,When the Bough Breaks,en,0.0,0.0,1994-05-07
71134,Innocent Lies,en,0.0,0.0,1995-06-30
144910,Suppose They Gave a War and Nobody Came?,en,0.0,0.0,1970-09-11
37978,Niagara Motel,en,0.0,0.0,2005-03-23
66787,Mentor,en,0.0,0.0,2006-04-28
64123,Neverwhere,en,0.0,0.0,1996-09-12
30492,Animal Room,en,0.0,0.0,1995-01-01
63154,Zenith,en,0.0,0.0,2010-10-01
69335,Estômago: A Gastronomic Story,pt,0.0,0.0,2007-09-26
81694,Suing The Devil,en,97.0,0.0,2011-08-26
110390,A Pigeon Sat on a Branch Reflecting on Existence,sv,0.0,0.0,2014-10-24
123867,Panda! Go Panda!: Rainy Day Circus,ja,0.0,0.0,1973-03-16
26722,Nine Miles Down,en,0.0,0.0,2009-10-01
230266,Miss Julie,en,5500000.0,5000000.0,2014-09-07
86391,All Together,fr,0.0,7211180.0,2011-08-12
73108,Teen Spirit,en,0.0,0.0,2011-08-07
315855,The Forbidden Room,en,0.0,0.0,2015-10-07
46342,Evilenko,it,9700000.0,0.0,2004-04-16
312526,Alien Outpost,en,0.0,0.0,2014-09-19
287581,Foreign Body,pl,1500000.0,0.0,2014-10-17
72784,The Loft,en,14000000.0,10076790.0,2014-10-14
185341,[REC]⁴ Apocalypse,es,0.0,190000.0,2014-09-09
307663,Vice,en,10000000.0,0.0,2015-01-16
87339,The Guard from the Underground,ja,0.0,0.0,1992-06-16
29112,The Well,en,0.0,0.0,1951-09-10
40744,Wicked Woman,en,0.0,0.0,1953-12-09
48156,House of Numbers,en,0.0,0.0,1957-09-12
65257,Longshot,en,0.0,0.0,2001-10-25
184143,Rio Diablo,en,0.0,0.0,1993-02-28
74684,"Massaï, les guerriers de la pluie",fr,0.0,0.0,2004-12-22
278468,Family Guy Presents: Blue Harvest,en,0.0,0.0,2007-09-23
248576,Sanatorium,en,0.0,0.0,2013-10-18
62037,High School Hellcats,en,0.0,0.0,1958-06-01
250761,Last Days in Vietnam,en,0.0,161.0,2014-09-05
213684,Manakamana,ne,0.0,0.0,2013-08-12
295069,Saturday Night,en,0.0,0.0,2010-05-02
34630,Hippie Masala - Forever in India,en,0.0,0.0,2006-10-12
278677,A Grain of Truth,pl,0.0,0.0,2015-01-09
299796,The Photographer,en,0.0,0.0,2014-09-17
126376,Casa de Lava,pt,0.0,0.0,1995-02-10
88599,Karen Cries on the Bus,es,0.0,0.0,2011-05-13
274990,Sofie,da,0.0,0.0,1992-09-25
57438,Kristin Lavransdatter,no,0.0,0.0,1995-08-25
62352,Private Confessions,sv,0.0,0.0,1996-12-25
167810,Lost River,en,2000000.0,45431.0,2015-04-08
125305,Landscape Suicide,en,0.0,0.0,1987-08-01
217477,One Way Boogie Woogie,en,0.0,0.0,1977-01-01
97046,Deseret,en,0.0,0.0,1995-02-07
36067,13 Lakes,en,0.0,0.0,2004-10-20
36120,Ruhr,en,0.0,0.0,2009-11-02
318053,natural history,en,0.0,0.0,2014-09-26
56405,Black Venus,fr,0.0,0.0,2010-10-27
72480,Poetical Refugee,en,0.0,0.0,2000-09-04
312152,Chuck Norris vs Communism,ro,0.0,0.0,2015-11-12
287524,Fear Clinic,en,1.0,0.0,2014-10-31
30131,El siete machos,es,0.0,0.0,1951-02-05
94744,The Devil with Seven Faces,it,0.0,0.0,1971-12-09
27873,Battletruck,en,1000000.0,3000000.0,1982-01-01
125063,The Glitterball,en,0.0,0.0,1977-01-01
62432,The Questor Tapes,en,0.0,0.0,1974-01-23
86598,The UFO Incident,en,0.0,0.0,1975-10-20
320316,Italiano medio,it,1816720.0,4541800.0,2015-01-29
225184,Lure of the Sila,it,0.0,0.0,1949-12-27
237171,Londra chiama Polo Nord,de,0.0,0.0,1956-11-30
146563,Under Ten Flags,it,0.0,0.0,1960-09-15
73984,Chino,en,0.0,0.0,1973-09-14
51261,National Lampoon's The Legend of Awesomest Maximus,en,0.0,0.0,2014-03-07
93939,The Shuttered Room,en,0.0,0.0,1967-06-27
12796,Sebastian,en,0.0,0.0,1968-01-24
155459,The Strange Affair,en,0.0,0.0,1968-08-22
96243,I Start Counting,en,0.0,0.0,1970-10-27
55032,Madame Sin,en,0.0,0.0,1972-01-15
257605,The Trial of Lee Harvey Oswald,en,0.0,0.0,1977-09-30
266030,Party Girl,fr,0.0,472370.0,2014-08-27
302376,We Are Young. We Are Strong.,de,0.0,0.0,2014-10-21
255913,Relationship Status: It's Complicated,fr,0.0,0.0,2014-03-19
186629,The Prophet,it,0.0,0.0,1968-02-15
316269,Calculator,ru,2200000.0,0.0,2014-12-18
146783,The Bandit,it,0.0,0.0,1946-10-05
31293,Love in the City,it,0.0,0.0,1953-11-27
276518,The Beach,en,0.0,0.0,1954-06-12
199198,Guendalina,en,0.0,0.0,1957-08-03
82858,Sweet Deceptions,en,0.0,0.0,1960-10-15
83782,Letters of a Novice,en,0.0,0.0,1960-12-01
73697,Come Have Coffee with Us,it,0.0,0.0,1970-09-22
91901,The Bronte Sisters,fr,0.0,0.0,1979-05-09
76821,Hotel America,fr,0.0,0.0,1981-12-02
47718,I Don't Kiss,en,0.0,0.0,1991-11-20
82817,Unforgivable,fr,0.0,0.0,2011-08-17
270899,In the Name of My Daughter,fr,0.0,0.0,2014-05-21
63432,The Three Fantastic Supermen,it,0.0,0.0,1967-02-04
83122,If You Meet Sartana Pray for Your Death,it,0.0,0.0,1968-08-14
92316,Yeti: The Giant of the 20th Century,en,0.0,0.0,1977-12-23
169800,The Retrieval,en,0.0,0.0,2013-03-11
46439,Daughters of Satan,en,0.0,0.0,1972-11-17
54325,Back Soon,en,0.0,0.0,2007-06-03
75224,Tintin and I,fr,0.0,0.0,2003-08-13
251994,Reach Me,en,5000000.0,0.0,2014-03-14
56482,Paz!,it,0.0,0.0,2002-02-22
89720,Kiss of the Tarantula,en,0.0,0.0,1976-05-01
17895,Antarctica,ja,0.0,0.0,1983-07-23
275468,"Back to the Garden, Flower Power Comes Full Circle",en,0.0,0.0,2009-06-01
110123,Incredible Rocky Mountain Race,en,0.0,0.0,1977-01-01
119193,What the Day Owes the Night,en,17.0,0.0,2012-09-12
16925,Scourge,en,0.0,0.0,2008-01-31
93103,The Last Gladiators,en,0.0,0.0,2012-04-22
54928,Project Viper,en,500000.0,0.0,2002-05-15
24051,Hardwired,en,5000000.0,0.0,2009-11-03
250624,Jay Mohr: Funny for a Girl,en,0.0,0.0,2012-09-08
282042,The Gold Spinners,en,0.0,0.0,2013-11-29
105891,Kawa,en,0.0,0.0,2010-10-17
183910,Adjust Your Tracking: The Untold Story of the VHS Collector,en,5000.0,0.0,2013-04-05
24707,Addicted to Plastic,en,0.0,0.0,2008-10-04
289278,My So-Called Father,sv,0.0,0.0,2014-09-19
126757,100 Bloody Acres,en,0.0,0.0,2012-08-04
127668,The Father of a Soldier,en,0.0,0.0,1964-01-01
110555,Street Days,ru,0.0,0.0,2010-01-20
142798,"Blue Mountains, or Unbelievable Story",ru,0.0,0.0,1984-12-03
83429,Evenings on a Farm near Dikanka,en,0.0,0.0,1961-12-30
134733,The Dead Season,ru,0.0,0.0,1968-12-20
142808,Dauria,ru,0.0,0.0,1972-05-08
65102,The Bat,ru,0.0,0.0,1979-03-04
191096,The Green Van,ru,0.0,0.0,1983-12-28
56511,Fantômas: Juve Against Fantômas,fr,0.0,0.0,1913-09-12
56516,Fantômas: The Dead Man Who Killed,fr,0.0,0.0,1913-11-28
56512,Fantômas: Fantômas Against Fantômas,fr,0.0,0.0,1914-03-13
56515,Fantômas: The False Magistrate,fr,0.0,0.0,1914-05-08
107876,Private Worlds,en,0.0,0.0,1935-04-19
186585,Last of the Wild Horses,en,0.0,0.0,1948-12-27
192544,Naked Gun,en,0.0,0.0,1956-11-01
43094,"Go, Johnny, Go!",en,0.0,0.0,1959-06-01
25164,Screwballs,en,0.0,0.0,1983-04-01
44191,Loose Screws,en,945000.0,0.0,1985-07-19
93116,Valet Girls,en,0.0,0.0,1987-01-01
104413,Screwball Hotel,en,0.0,0.0,1988-12-01
112525,Spellcaster,en,0.0,0.0,1992-01-01
85841,The Glory Brigade,en,850000.0,0.0,1953-05-20
107625,The Proud Ones,en,0.0,0.0,1956-05-15
143747,"$1,000 on the Black",it,0.0,0.0,1966-12-18
64650,Sartana the Gravedigger,it,0.0,0.0,1969-11-20
115353,One Damned Day at Dawn... Django Meets Sartana!,it,0.0,0.0,1970-06-13
83140,"I Am Sartana, Trade Your Guns for a Coffin",it,0.0,0.0,1970-08-07
83136,"Have a Good Funeral, My Friend... Sartana Will Pay",it,0.0,0.0,1970-10-08
146079,Django and Sartana Are Coming... It's the End,it,0.0,0.0,1970-11-14
83124,Light the Fuse... Sartana Is Coming,it,0.0,0.0,1970-12-24
102959,Trinity and Sartana Are Coming,it,0.0,0.0,1972-05-30
27866,Kevin Hart: I'm a Grown Little Man,en,0.0,0.0,2009-02-03
17485,Craig Ferguson: A Wee Bit o' Revolution,en,0.0,0.0,2009-03-22
47911,"Bo Burnham: Words, Words, Words",en,0.0,0.0,2010-10-19
67952,Kathleen Madigan: Gone Madigan,en,0.0,0.0,2010-12-17
216553,Jim Norton: American Degenerate,en,0.0,0.0,2013-08-23
289333,Jim Jefferies: BARE,en,0.0,0.0,2014-08-29
63026,The Killer Must Kill Again,en,0.0,0.0,1975-03-07
32322,"Dr. Black, Mr. Hyde",en,0.0,0.0,1976-01-01
5519,Finders Killers,it,0.0,0.0,1971-03-27
64725,The Dead Are Alive,it,0.0,0.0,1972-05-25
150704,Four Gunmen of the Holy Trinity,it,0.0,0.0,1971-05-29
72508,The New Kids,en,0.0,0.0,1985-01-18
55328,When Good Ghouls Go Bad,en,0.0,0.0,2001-10-20
256347,Not Safe for Work,en,0.0,0.0,2014-05-09
43645,The Little Devil,it,0.0,0.0,1988-07-01
235093,Killing Kennedy,en,0.0,0.0,2013-11-10
212836,People in Places,en,0.0,0.0,2013-12-20
166089,Scorpion in Love,es,0.0,0.0,2013-04-12
29275,Anita,en,0.0,0.0,2009-10-15
13351,Scooby-Doo in Arabian Nights,en,0.0,0.0,1994-09-03
15926,Beer for My Horses,en,0.0,666045.0,2008-08-08
24476,Beethoven's 3rd,en,0.0,0.0,2000-07-25
24477,Beethoven's 5th,fr,0.0,0.0,2003-12-02
13955,Beethoven's Big Break,fr,0.0,0.0,2008-12-26
295887,Beethoven's Treasure Tail,en,0.0,0.0,2014-10-02
78080,Beethoven's Christmas Adventure,en,0.0,0.0,2011-11-08
33924,City That Never Sleeps,en,0.0,0.0,1953-06-12
187462,Cody the Robosapien,en,0.0,0.0,2013-04-01
139459,Contest,en,0.0,0.0,2013-12-31
47208,Freedom Song,en,0.0,0.0,2000-02-27
86637,Ricco,it,0.0,0.0,1973-08-27
128073,Greetings from Tim Buckley,en,0.0,0.0,2012-09-09
252735,Griffin and Phoenix,en,0.0,0.0,1976-02-27
89292,Hard Promises,en,0.0,0.0,1991-09-14
91767,Harry & Son,en,0.0,0.0,1984-03-02
22211,Hercules,en,0.0,0.0,2005-04-01
258550,"Lightning, the White Stallion",en,0.0,0.0,1986-10-17
136074,Little Monsters,en,0.0,0.0,2012-01-02
82937,Madison Avenue,en,0.0,0.0,1962-01-07
97618,One Man's Justice,en,0.0,0.0,1996-07-26
32033,Pulse,en,0.0,0.0,1987-12-31
33541,Ride 'Em Cowboy,en,0.0,0.0,1942-02-13
37813,Shadow,en,0.0,0.0,2010-05-14
199219,Shadow,pl,0.0,0.0,1956-05-01
65131,Shadow,ru,0.0,0.0,1971-09-18
83132,St. Louis Blues,en,0.0,0.0,1958-04-07
43513,Stormy Weather,en,0.0,0.0,1943-07-21
102533,Stormy Weather,en,0.0,0.0,2003-09-07
30577,The Adventures of Hercules,en,0.0,0.0,1985-08-26
110227,The Borrowers,en,0.0,0.0,1973-12-14
173962,Brothers Karamazov,ru,0.0,0.0,1968-12-25
81887,Murder by Phone,en,0.0,0.0,1982-12-01
43800,The Corsican Brothers,en,0.0,0.0,1941-11-28
50953,The Great Scout & Cathouse Thursday,en,0.0,0.0,1976-06-23
23614,The Heavenly Kid,en,0.0,0.0,1985-07-26
15420,The Plague,en,0.0,0.0,2006-09-05
36907,The Plague,en,0.0,0.0,1992-01-01
169343,The Plague,en,0.0,0.0,2013-02-07
201765,Three Many Weddings,es,0.0,0.0,2013-12-05
239650,A Madea Christmas,en,0.0,0.0,2011-11-22
51245,Inseparable,en,0.0,0.0,2011-10-08
64423,Fric-Frac,fr,0.0,0.0,1939-06-15
43486,Sylvia and the Ghost,en,0.0,0.0,1946-02-06
140383,Keep an Eye on Amelia,fr,0.0,0.0,1949-12-16
28190,The Red Inn,fr,0.0,0.0,1951-10-19
98969,Le rouge et le noir,fr,0.0,0.0,1954-10-29
66966,Love Is My Profession,fr,750000.0,0.0,1958-09-17
103613,The Oldest Profession,fr,0.0,119.0,1967-04-21
13770,Backroads,en,0.0,0.0,1977-06-27
68198,The Long and the Short and the Tall,en,0.0,0.0,1961-02-28
110553,Austin High,en,0.0,0.0,2011-10-22
128062,They All Lie,es,0.0,0.0,2009-03-28
256779,The Princess of Egypt,en,0.0,0.0,2013-06-13
134463,"The Tree, the Mayor and the Mediatheque",fr,0.0,0.0,1993-02-10
158933,Charlie Victor Romeo,en,0.0,0.0,2014-01-29
138394,Monty Python - Almost the Truth (The Lawyer's Cut),en,0.0,0.0,2009-10-04
261814,Super Duper Alice Cooper,en,0.0,0.0,2014-04-17
82649,Lunopolis,en,0.0,0.0,2009-01-01
238792,The Mayor of Casterbridge,en,0.0,0.0,2003-12-28
270045,Beck 04 - Öga för öga,sv,0.0,0.0,1998-03-27
36769,Uuno Epsanjassa,fi,0.0,0.0,1985-09-27
273248,The Hateful Eight,en,44000000.0,155760117.0,2015-12-25
63775,Burn Paris Burn,fr,0.0,0.0,2008-11-12
251016,Patton Oswalt: Tragedy Plus Comedy Equals Time,en,0.0,0.0,2014-01-17
133459,The Anderssons in Greece: All Inclusive,sv,0.0,0.0,2012-12-21
226673,Pororo: The Racing Adventure,ko,0.0,0.0,2013-11-17
90100,Emergency Squad,it,0.0,0.0,1974-04-24
106622,"Blood, Sweat and Fear",it,0.0,0.0,1975-08-01
106623,Mark Shoots First,it,0.0,0.0,1975-12-22
196847,La Legge Violenta Della Squadra Anticrimine,it,0.0,0.0,1976-12-30
90802,The Last Round,en,0.0,0.0,1976-12-30
69569,Mark Strikes Again,it,0.0,0.0,1976-10-20
52912,Destruction Force,it,0.0,0.0,1977-10-01
95096,Highway Racer,en,0.0,0.0,1977-10-19
128563,The Iron Commissioner,en,0.0,0.0,1978-01-01
90019,Magnum Cop,en,0.0,0.0,1978-02-03
106139,Convoy Busters,it,0.0,0.0,1978-12-23
128557,Hunted City,en,0.0,0.0,1979-09-27
256356,Speed Cross,it,0.0,0.0,1980-02-02
209840,Stray Dogs,zh,0.0,0.0,2014-02-21
104334,Super Bitch,en,0.0,0.0,1973-03-05
6591,What Have You Done to Solange?,it,0.0,0.0,1972-03-09
150658,Goodbye & Amen,it,0.0,0.0,1978-02-08
183635,A Man on His Knees,it,0.0,0.0,1979-04-13
260888,L'avvertimento,en,0.0,0.0,1980-08-15
264166,Point and Shoot,en,0.0,0.0,2014-04-19
272691,Haemoo,ko,0.0,0.0,2014-08-13
273632,La petite reine,fr,0.0,0.0,2014-06-13
126706,The Legend of Lizzie Borden,en,0.0,0.0,1975-02-10
244260,Little Accidents,en,0.0,0.0,2015-01-16
260999,Processo per direttissima,en,0.0,0.0,1976-06-09
136576,Counselor at Crime,it,0.0,0.0,1973-08-30
81332,A Christmas Kiss,en,0.0,0.0,2011-11-12
99332,Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s,en,0.0,0.0,2012-03-30
130948,7 Hours of Violence,en,0.0,0.0,1973-11-15
265208,Wild Card,en,30000000.0,0.0,2015-01-14
293450,Flow,da,0.0,0.0,2014-05-08
256912,Lasa & Zabala,es,0.0,0.0,2014-10-17
116303,Rent-a-Cat,ja,0.0,0.0,2012-05-12
8014,Valley of Flowers,en,6000000.0,0.0,2006-07-15
186729,Attila Marcel,fr,0.0,0.0,2013-11-06
286565,Paper Towns,en,12000000.0,85512300.0,2015-06-18
173497,We Cause Scenes,en,0.0,0.0,2014-01-08
43584,Sacred Heart,it,0.0,0.0,2005-02-25
265226,The Wonders,it,0.0,0.0,2014-05-22
252838,The Wedding Ringer,en,23000000.0,79799880.0,2015-01-16
53882,Absence of the Good,en,17.0,0.0,1999-10-15
134746,Scam,en,0.0,0.0,1993-05-22
217197,Marilyn: The Untold Story,de,0.0,0.0,1980-11-10
69499,Naan Kadavul,ta,0.0,7500000.0,2009-02-06
22974,Üvegtigris,en,0.0,0.0,2001-10-18
282672,My Mistress,en,0.0,0.0,2014-08-14
81684,The Gruffalo's Child,en,0.0,0.0,2011-12-25
290999,Wyrmwood: Road Of The Dead,en,0.0,0.0,2014-09-19
242083,Hits,en,1000000.0,0.0,2014-01-21
35336,Brothers: The Return,sv,0.0,0.0,2006-03-10
19181,Sällskapsresan II - Snowroller,sv,0.0,8646157.0,1985-10-03
17172,SOS,sv,0.0,0.0,1988-12-25
308160,The Master Plan,sv,3500000.0,0.0,2015-01-16
163431,Ego,sv,0.0,0.0,2013-01-24
37727,Jönssonligan får guldfeber,sv,0.0,0.0,1984-10-19
22192,Jönssonligan dyker upp igen,sv,0.0,0.0,1986-10-24
37728,Jönssonligan på Mallorca,sv,0.0,0.0,1989-11-03
23654,Jönssonligan och den svarta diamanten,sv,0.0,0.0,1992-10-30
37731,Jönssonligans största kupp,sv,0.0,0.0,1995-02-03
37730,Jönssonligan spelar högt,sv,0.0,0.0,2000-12-25
218909,Summer House,en,0.0,0.0,2013-04-21
87204,Everyone Loves Alice,sv,0.0,0.0,2002-10-04
30583,Nils Karlsson Pyssling,sv,0.0,0.0,1990-11-09
171427,Studentfesten,sv,0.0,0.0,2013-04-19
93222,Kvarteret Skatan reser till Laholm,sv,0.0,0.0,2012-03-16
21842,Once in a Lifetime,en,0.0,0.0,2000-11-10
8743,At Point Blank,sv,0.0,0.0,2003-12-13
49874,Kommissarie Späck,en,0.0,0.0,2010-06-04
285245,10 000 timmar,sv,0.0,0.0,2014-04-04
54257,Lilla Jönssonligan och Cornflakeskuppen,sv,0.0,0.0,1996-11-29
57548,Lilla Jönssonligan på styva linan,sv,0.0,0.0,1997-01-01
241251,The Boy Next Door,en,4000000.0,52425855.0,2015-01-23
263105,Boy Meets Girl,en,0.0,0.0,2015-02-06
223922,Let My Puppets Come,en,0.0,0.0,1976-02-14
277416,The Adventure of Faustus Bidgood,en,0.0,0.0,1986-01-02
253849,John Doe: Vigilante,en,0.0,0.0,2014-03-21
154326,Hearty Paws,ko,2.0,0.0,2006-10-25
86835,Knight of Cups,en,0.0,566006.0,2015-02-08
311291,45 Years,en,0.0,4250507.0,2015-08-28
320003,Diary of a Chambermaid,fr,0.0,0.0,2015-02-07
320001,Volcano,es,0.0,0.0,2015-01-20
319999,Body,pl,0.0,0.0,2015-01-20
320004,Endless Night,es,0.0,0.0,2015-11-27
311301,As We Were Dreaming,de,0.0,0.0,2015-02-10
8906,Cloud 9,de,98.0,0.0,2008-05-17
320007,Victoria,de,0.0,3191998.0,2015-06-11
40243,Heavenly Forest,ja,0.0,0.0,2006-10-28
323431,Petting Zoo,en,0.0,0.0,2015-02-10
186976,The Golden Dream,es,0.0,0.0,2013-12-04
248710,The Only Ones,en,1490000.0,0.0,2013-12-27
86201,Welcome Home Brother Charles,en,0.0,0.0,1975-11-11
276839,Home Sweet Hell,en,3000000.0,0.0,2015-03-13
23014,Invisible Ghost,en,0.0,0.0,1941-04-25
41816,Everybody Wins,en,0.0,0.0,1990-01-19
90358,General Spanky,en,0.0,0.0,1936-12-11
244562,Jamie Marks Is Dead,en,0.0,0.0,2014-08-29
78691,Slam Dance,en,0.0,406881.0,1987-10-02
107357,The Man Who Wouldn't Die,en,0.0,0.0,1994-06-13
51854,The Shepherd,en,0.0,0.0,1999-01-01
210691,Wiseguy,en,0.0,0.0,1996-05-02
46971,Wild Geese II,en,0.0,0.0,1985-10-18
265228,Timbuktu,fr,0.0,1076075.0,2014-12-10
176545,Casting Couch,en,0.0,0.0,2013-03-11
58028,Hollow Point,en,0.0,0.0,1996-10-21
38074,Zeder,it,0.0,0.0,1983-08-25
13397,The Year Without a Santa Claus,en,0.0,0.0,1974-12-10
175503,From Morn to Midnight,de,0.0,0.0,1920-01-01
127853,Artifact,en,0.0,0.0,2012-09-14
259358,Sputnik,de,0.0,0.0,2013-10-24
227383,Kolmistaan,fi,0.0,0.0,2008-02-01
315049,Adult Camp,fi,0.0,0.0,2015-01-23
130805,Expecting a Miracle,en,0.0,0.0,2009-01-10
248933,The Dark Valley,de,6350000.0,0.0,2014-02-14
170677,The Maids,en,0.0,0.0,1975-04-21
49789,Priest of Love,en,0.0,0.0,1981-10-11
55567,Standing Ovation,en,0.0,531826.0,2010-07-16
50416,Grizzly Falls,en,0.0,0.0,1999-11-05
107028,Green Ice,en,0.0,0.0,1981-05-01
226968,Waltz Across Texas,en,0.0,0.0,1982-10-01
46806,Eloise at the Plaza,en,0.0,0.0,2003-01-01
265497,One Last Hug,en,0.0,0.0,2014-04-14
254772,Two Men in Town,en,0.0,0.0,2014-02-06
120122,Vesna Goes Fast,it,0.0,0.0,1996-09-04
2141,James Dean,en,0.0,0.0,2001-08-04
59191,Eloise at Christmastime,en,0.0,0.0,2003-11-23
318040,Bizarre,en,0.0,0.0,2015-02-07
37058,I'm Here,en,0.0,0.0,2010-03-01
39902,Rigoletto,en,0.0,0.0,1993-07-13
284568,Closure,en,0.0,0.0,2013-12-01
15468,"Spy, Stand Up",fr,0.0,0.0,1982-01-27
88309,The Purple Taxi,fr,0.0,0.0,1977-05-20
74822,Judge Fayard Called the Sheriff,fr,0.0,0.0,1977-01-12
5602,The Common Man,fr,0.0,0.0,1975-02-26
152635,The Assassination,fr,0.0,0.0,1972-10-11
122229,Angel's Leap,fr,0.0,0.0,1971-09-21
183962,Safety Catch,fr,0.0,0.0,1970-04-07
91571,And Hope to Die,fr,0.0,0.0,1972-09-15
267654,Quicker Than the Eye,fr,0.0,0.0,1990-06-13
